pair,phd_candidate,supervisor,country,institute,subfield,doi,owner,position_author_supervisor,concern_methods_tools_devlpmnt_or_review,thesis_year,thesis_title,thesis_link,...14,dup,oa_status,issn,journal,publisher,publication_date_unpaywall
140,mirjam p roffel,irene h heijink,the netherlands,groningen umc,pathology,10.1152/ajplung.00147.2020,supervisor,last,no,2022,micrornas in asthma and copd; from biomarkers to regulators of disease pathogenesis,10.33612/diss.217094834,NA,FALSE,green,"1040-0605,1522-1504",American Journal of Physiology-Lung Cellular and Molecular Physiology,American Physiological Society,2021-05-01
140,mirjam p roffel,irene h heijink,the netherlands,groningen umc,pathology,10.3390/cells10112860,supervisor,last,no,2022,micrornas in asthma and copd; from biomarkers to regulators of disease pathogenesis,10.33612/diss.217094835,NA,FALSE,gold,2073-4409,Cells,MDPI AG,2021-10-23
140,mirjam p roffel,irene h heijink,the netherlands,groningen umc,pathology,10.3389/fphys.2021.690936,supervisor,last,no,2022,micrornas in asthma and copd; from biomarkers to regulators of disease pathogenesis,10.33612/diss.217094836,NA,FALSE,gold,1664-042X,Frontiers in Physiology,Frontiers Media SA,2021-06-07
140,mirjam p roffel,irene h heijink,the netherlands,groningen umc,pathology,10.1152/ajplung.00138.2021,supervisor,last,no,2022,micrornas in asthma and copd; from biomarkers to regulators of disease pathogenesis,10.33612/diss.217094837,NA,FALSE,green,"1040-0605,1522-1504",American Journal of Physiology-Lung Cellular and Molecular Physiology,American Physiological Society,2021-08-18
141,kai yu ma,dineke s verbeek,the netherlands,groningen umc,genetics,10.1038/s41531-021-00258-8,candidate,na,no,2022,molecular genetics of monogenic movement disorders: making meaning of rare variants,10.33612/diss.220157267,NA,FALSE,gold,2373-8057,npj Parkinson's Disease,Springer Science and Business Media LLC,2021-12-01
141,kai yu ma,dineke s verbeek,the netherlands,groningen umc,genetics,10.1186/s40035-021-00243-4,candidate,na,no,2022,molecular genetics of monogenic movement disorders: making meaning of rare variants,10.33612/diss.220157268,NA,FALSE,gold,2047-9158,Translational Neurodegeneration,Springer Science and Business Media LLC,2021-06-15
141,kai yu ma,dineke s verbeek,the netherlands,groningen umc,genetics,10.1002/ana.25919,supervisor,last,no,2022,molecular genetics of monogenic movement disorders: making meaning of rare variants,10.33612/diss.220157269,NA,FALSE,green,"0364-5134,1531-8249",Annals of Neurology,Wiley,2020-10-07
141,kai yu ma,dineke s verbeek,the netherlands,groningen umc,genetics,10.1016/j.bbadis.2020.165976,supervisor,last,no,2022,molecular genetics of monogenic movement disorders: making meaning of rare variants,10.33612/diss.220157270,NA,FALSE,hybrid,0925-4439,Biochimica et Biophysica Acta (BBA) - Molecular Basis of Disease,Elsevier BV,2021-01-01
141,kai yu ma,dineke s verbeek,the netherlands,groningen umc,genetics,10.3390/diagnostics10120997,supervisor,last,no,2022,molecular genetics of monogenic movement disorders: making meaning of rare variants,10.33612/diss.220157271,NA,FALSE,gold,2075-4418,Diagnostics,MDPI AG,2020-11-24
141,kai yu ma,dineke s verbeek,the netherlands,groningen umc,genetics,10.1093/brain/awx251,supervisor,last,no,2022,molecular genetics of monogenic movement disorders: making meaning of rare variants,10.33612/diss.220157272,NA,FALSE,bronze,"0006-8950,1460-2156",Brain,Oxford University Press (OUP),2017-10-06
142,alessandro rossi,terry g j derks,the netherlands,groningen umc,metabolic diseases,10.1002/jimd.12386,candidate,na,no,2022,novel monitoring and management strategies for hepatic glycogen storage diseases,10.33612/diss.202010693,NA,FALSE,hybrid,"0141-8955,1573-2665",Journal of Inherited Metabolic Disease,Wiley,2021-05-04
142,alessandro rossi,terry g j derks,the netherlands,groningen umc,metabolic diseases,10.1186/s13023-020-01377-w,candidate,na,no,2022,novel monitoring and management strategies for hepatic glycogen storage diseases,10.33612/diss.202010694,NA,FALSE,gold,1750-1172,Orphanet Journal of Rare Diseases,Springer Science and Business Media LLC,2020-04-19
142,alessandro rossi,terry g j derks,the netherlands,groningen umc,metabolic diseases,10.1007/s10545-018-0149-4,candidate,na,no,2022,novel monitoring and management strategies for hepatic glycogen storage diseases,10.33612/diss.202010695,NA,FALSE,closed,0141-8955,Journal of Inherited Metabolic Disease,Wiley,2018-02-12
142,alessandro rossi,terry g j derks,the netherlands,groningen umc,metabolic diseases,10.1002/jimd.12365,supervisor,last,no,2022,novel monitoring and management strategies for hepatic glycogen storage diseases,10.33612/diss.202010696,NA,FALSE,green,"0141-8955,1573-2665",Journal of Inherited Metabolic Disease,Wiley,2021-02-15
142,alessandro rossi,terry g j derks,the netherlands,groningen umc,metabolic diseases,10.1002/jimd.12383,supervisor,last,no,2022,novel monitoring and management strategies for hepatic glycogen storage diseases,10.33612/diss.202010697,NA,FALSE,hybrid,"0141-8955,1573-2665",Journal of Inherited Metabolic Disease,Wiley,2021-05-05
142,alessandro rossi,terry g j derks,the netherlands,groningen umc,metabolic diseases,10.1002/jimd.12224,supervisor,last,no,2022,novel monitoring and management strategies for hepatic glycogen storage diseases,10.33612/diss.202010698,NA,FALSE,hybrid,"0141-8955,1573-2665",Journal of Inherited Metabolic Disease,Wiley,2020-02-26
142,alessandro rossi,terry g j derks,the netherlands,groningen umc,metabolic diseases,10.1002/jimd.12178,supervisor,last,no,2022,novel monitoring and management strategies for hepatic glycogen storage diseases,10.33612/diss.202010699,NA,FALSE,hybrid,"0141-8955,1573-2665",Journal of Inherited Metabolic Disease,Wiley,2019-11-13
142,alessandro rossi,terry g j derks,the netherlands,groningen umc,metabolic diseases,10.1016/j.ymgme.2018.07.004,supervisor,last,no,2022,novel monitoring and management strategies for hepatic glycogen storage diseases,10.33612/diss.202010700,NA,FALSE,hybrid,1096-7192,Molecular Genetics and Metabolism,Elsevier BV,2018-09-01
142,alessandro rossi,terry g j derks,the netherlands,groningen umc,metabolic diseases,10.1002/jimd.12147,supervisor,last,no,2022,novel monitoring and management strategies for hepatic glycogen storage diseases,10.33612/diss.202010701,NA,FALSE,hybrid,"0141-8955,1573-2665",Journal of Inherited Metabolic Disease,Wiley,2019-07-17
143,adriaan van der graaf,lude franke,the netherlands,groningen umc,genetics,10.3389/fgene.2020.562434,candidate,na,no,2022,observational causality from -omics,10.33612/diss.198282903,NA,FALSE,gold,1664-8021,Frontiers in Genetics,Frontiers Media SA,2021-01-25
143,adriaan van der graaf,lude franke,the netherlands,groningen umc,genetics,10.1038/s41467-020-18716-x,candidate,na,no,2022,observational causality from -omics,10.33612/diss.198282904,NA,FALSE,gold,2041-1723,Nature Communications,Springer Science and Business Media LLC,2020-10-01
143,adriaan van der graaf,lude franke,the netherlands,groningen umc,genetics,10.1038/s41588-018-0089-9,superviosr,last,no,2022,observational causality from -omics,10.33612/diss.198282905,NA,FALSE,green,"1061-4036,1546-1718",Nature Genetics,Springer Science and Business Media LLC,2018-04-01
143,adriaan van der graaf,lude franke,the netherlands,groningen umc,genetics,10.1038/s41588-021-00913-z,superviosr,last,no,2022,observational causality from -omics,10.33612/diss.198282906,NA,FALSE,green,"1061-4036,1546-1718",Nature Genetics,Springer Science and Business Media LLC,2021-09-01
143,adriaan van der graaf,lude franke,the netherlands,groningen umc,genetics,10.1093/bioinformatics/btab783,superviosr,last,no,2022,observational causality from -omics,10.33612/diss.198282907,NA,FALSE,hybrid,"1367-4803,1460-2059",Bioinformatics,Oxford University Press (OUP),2021-11-18
143,adriaan van der graaf,lude franke,the netherlands,groningen umc,genetics,10.1371/journal.pone.0255402,superviosr,last,no,2022,observational causality from -omics,10.33612/diss.198282908,NA,FALSE,gold,1932-6203,PLOS ONE,Public Library of Science (PLoS),2021-08-11
143,adriaan van der graaf,lude franke,the netherlands,groningen umc,genetics,10.1136/bmjopen-2020-044474,superviosr,last,no,2022,observational causality from -omics,10.33612/diss.198282909,NA,FALSE,gold,"2044-6055,2044-6055",BMJ Open,BMJ,2021-03-01
143,adriaan van der graaf,lude franke,the netherlands,groningen umc,genetics,10.1186/s12864-020-07344-w,superviosr,last,no,2022,observational causality from -omics,10.33612/diss.198282910,NA,FALSE,gold,1471-2164,BMC Genomics,Springer Science and Business Media LLC,2021-03-15
143,adriaan van der graaf,lude franke,the netherlands,groningen umc,genetics,10.1371/journal.pgen.1010135,superviosr,last,no,2022,observational causality from -omics,10.33612/diss.198282911,NA,FALSE,gold,1553-7404,PLOS Genetics,Public Library of Science (PLoS),2022-05-19
144,simke w waijer,hiddo j l heerspink,the netherlands,groningen umc,clinical pharmacology,10.1681/ASN.2021040498,candidate,na,no,2022,optimizing clinical trial design: in chronic kidney disease,10.33612/diss.217263053,NA,FALSE,green,"1046-6673,1533-3450",Journal of the American Society of Nephrology,American Society of Nephrology (ASN),2021-08-20
144,simke w waijer,hiddo j l heerspink,the netherlands,groningen umc,clinical pharmacology,10.1161/JAHA.120.016976,candidate,na,no,2022,optimizing clinical trial design: in chronic kidney disease,10.33612/diss.217263054,NA,FALSE,gold,2047-9980,Journal of the American Heart Association,Ovid Technologies (Wolters Kluwer Health),2020-09-15
144,simke w waijer,hiddo j l heerspink,the netherlands,groningen umc,clinical pharmacology,10.2215/CJN.07340521,candidate,na,no,2022,optimizing clinical trial design: in chronic kidney disease,10.33612/diss.217263055,NA,FALSE,green,"1555-9041,1555-905X",Clinical Journal of the American Society of Nephrology,American Society of Nephrology (ASN),2021-12-01
144,simke w waijer,hiddo j l heerspink,the netherlands,groningen umc,clinical pharmacology,10.2215/CJN.08780621,candidate,na,no,2022,optimizing clinical trial design: in chronic kidney disease,10.33612/diss.217263056,NA,FALSE,green,"1555-9041,1555-905X",Clinical Journal of the American Society of Nephrology,American Society of Nephrology (ASN),2021-12-07
144,simke w waijer,hiddo j l heerspink,the netherlands,groningen umc,clinical pharmacology,10.1111/dom.14660,candidate,na,no,2022,optimizing clinical trial design: in chronic kidney disease,10.33612/diss.217263057,NA,FALSE,hybrid,"1462-8902,1463-1326","Diabetes, Obesity and Metabolism",Wiley,2022-02-02
144,simke w waijer,hiddo j l heerspink,the netherlands,groningen umc,clinical pharmacology,10.1007/s00125-022-05694-6,candidate,na,no,2022,optimizing clinical trial design: in chronic kidney disease,10.33612/diss.217263058,NA,FALSE,hybrid,"0012-186X,1432-0428",Diabetologia,Springer Science and Business Media LLC,2022-04-21
144,simke w waijer,hiddo j l heerspink,the netherlands,groningen umc,clinical pharmacology,10.1016/S2213-8587(19)30384-5,supervisor,first,no,2022,optimizing clinical trial design: in chronic kidney disease,10.33612/diss.217263059,NA,FALSE,closed,2213-8587,The Lancet Diabetes & Endocrinology,Elsevier BV,2020-01-01
144,simke w waijer,hiddo j l heerspink,the netherlands,groningen umc,clinical pharmacology,10.1681/ASN.2020050723,supervisor,last,no,2022,optimizing clinical trial design: in chronic kidney disease,10.33612/diss.217263060,NA,FALSE,green,"1046-6673,1533-3450",Journal of the American Society of Nephrology,American Society of Nephrology (ASN),2020-09-30
144,simke w waijer,hiddo j l heerspink,the netherlands,groningen umc,clinical pharmacology,10.1016/S2213-8587(19)30086-5,supervisor,last,no,2022,optimizing clinical trial design: in chronic kidney disease,10.33612/diss.217263061,NA,FALSE,green,2213-8587,The Lancet Diabetes & Endocrinology,Elsevier BV,2019-06-01
144,simke w waijer,hiddo j l heerspink,the netherlands,groningen umc,clinical pharmacology,10.1007/s00125-019-4859-4,supervisor,first,no,2022,optimizing clinical trial design: in chronic kidney disease,10.33612/diss.217263062,NA,FALSE,hybrid,"0012-186X,1432-0428",Diabetologia,Springer Science and Business Media LLC,2019-04-17
144,simke w waijer,hiddo j l heerspink,the netherlands,groningen umc,clinical pharmacology,10.1056/NEJMoa2024816,supervisor,first,no,2022,optimizing clinical trial design: in chronic kidney disease,10.33612/diss.217263063,NA,FALSE,green,"0028-4793,1533-4406",New England Journal of Medicine,Massachusetts Medical Society,2020-10-08
144,simke w waijer,hiddo j l heerspink,the netherlands,groningen umc,clinical pharmacology,10.1093/ndt/gfaa234,supervisor,last,no,2022,optimizing clinical trial design: in chronic kidney disease,10.33612/diss.217263064,NA,FALSE,hybrid,"0931-0509,1460-2385",Nephrology Dialysis Transplantation,Oxford University Press (OUP),2020-08-30
144,simke w waijer,hiddo j l heerspink,the netherlands,groningen umc,clinical pharmacology,10.1093/ndt/gfz290,supervisor,first,no,2022,optimizing clinical trial design: in chronic kidney disease,10.33612/diss.217263065,NA,FALSE,hybrid,"0931-0509,1460-2385",Nephrology Dialysis Transplantation,Oxford University Press (OUP),2020-02-01
144,simke w waijer,hiddo j l heerspink,the netherlands,groningen umc,clinical pharmacology,10.1016/S2213-8587(21)00242-4,supervisor,first,no,2022,optimizing clinical trial design: in chronic kidney disease,10.33612/diss.217263066,NA,FALSE,green,2213-8587,The Lancet Diabetes & Endocrinology,Elsevier BV,2021-11-01
144,simke w waijer,hiddo j l heerspink,the netherlands,groningen umc,clinical pharmacology,10.1111/dom.13301,supervisor,last,no,2022,optimizing clinical trial design: in chronic kidney disease,10.33612/diss.217263067,NA,FALSE,hybrid,1462-8902,"Diabetes, Obesity and Metabolism",Wiley,2018-04-23
144,simke w waijer,hiddo j l heerspink,the netherlands,groningen umc,clinical pharmacology,10.1093/eurheartj/ehab094,supervisor,first,no,2022,optimizing clinical trial design: in chronic kidney disease,10.33612/diss.217263068,NA,FALSE,hybrid,"0195-668X,1522-9645",European Heart Journal,Oxford University Press (OUP),2021-03-31
145,pragyi shrestha,jacob van den born,the netherlands,groningen umc,nephrology,10.1016/j.kint.2021.01.023,candidate,na,no,2022,pcsk9 and syndecan-1 in renal disease-related dyslipidemia,10.33612/diss.201998315,NA,FALSE,hybrid,0085-2538,Kidney International,Elsevier BV,2021-06-01
145,pragyi shrestha,jacob van den born,the netherlands,groningen umc,nephrology,10.1681/ASN.2020091376,candidate,na,no,2022,pcsk9 and syndecan-1 in renal disease-related dyslipidemia,10.33612/diss.201998316,NA,FALSE,green,"1046-6673,1533-3450",Journal of the American Society of Nephrology,American Society of Nephrology (ASN),2021-03-23
145,pragyi shrestha,jacob van den born,the netherlands,groningen umc,nephrology,10.3389/fcell.2022.798088,candidate,na,no,2022,pcsk9 and syndecan-1 in renal disease-related dyslipidemia,10.33612/diss.201998317,NA,FALSE,gold,2296-634X,Frontiers in Cell and Developmental Biology,Frontiers Media SA,2022-03-07
145,pragyi shrestha,jacob van den born,the netherlands,groningen umc,nephrology,10.1186/s12967-019-1815-5,supervisor,last,no,2022,pcsk9 and syndecan-1 in renal disease-related dyslipidemia,10.33612/diss.201998318,NA,FALSE,gold,1479-5876,Journal of Translational Medicine,Springer Science and Business Media LLC,2019-03-18
145,pragyi shrestha,jacob van den born,the netherlands,groningen umc,nephrology,10.3389/fcell.2021.733015,supervisor,last,no,2022,pcsk9 and syndecan-1 in renal disease-related dyslipidemia,10.33612/diss.201998319,NA,FALSE,gold,2296-634X,Frontiers in Cell and Developmental Biology,Frontiers Media SA,2021-09-21
