pair,phd_candidate,supervisor,country,institute,subfield,doi,owner,position_author_supervisor,concern_methods_tools_devlpmnt_or_review,thesis_year,thesis_title,thesis_link,oa_status_unpaywall,issn,journal,publisher,publication_date_unpaywall,is_open_data,open_data_category,is_open_code,open_data_statements,open_code_statements,downloaded,oa_status
111,jing wang,geertruida h de bock,the netherlands,groningen umc,epidemiology,10.1016/j.breast.2021.12.004,candidate,na,no,2022,breast cancer screening in europe and china: strategy evaluation and optimization,10.33612/diss.195241199,gold,0960-9776,The Breast,Elsevier BV,01/12/2021,TRUE,supplement,FALSE,tumour incidence model  tumour growth model  self-detection diameter (mm) mammographic breast density  tumour induction mammography  ap-mri  variables  estimates (95% ci)  distribution  reference  lifetime risk for heterogeneously dense breasts until age 75 lifetime risk for extremely dense breasts until age 75 mean onset age spread tumour volume doubling time (tvdt) per age group <50 50e70 >70 log-transformed mean of self-detection size spread of self-detection size bi-rads density distribution 50e60 years 60e70 years >70 years mean area percent density (m) probability of tumour induction due to radiation per gy radiation dose (per screen) in mgy speciﬁcity sensitivity (as a function of tumour size and breast density)  15.5% (14.5e16.6) 20.2% (18.8e21.6) 67.9 (65.7e70.1) 21.1 (19.2e22.9) 80 (28) days 157 (25) days 188 (52) days 2.9 (2.8e2.9) 0.6 (0.4e0.7) a b c d 0 0 0.67 0.33 0 0.43 0.43 0.14 0.29 0.35 0.31 0.05 0.06 0.16 0.40 0.83 0.51 (0.28e0.83) 3 (1e5) 0.89 (0.88e0.89) please see supplementary data 1 0.95 (0.83e0.99) 0.87 (0.86e0.89)  normal  7 24-25  log normal  26  log normal  27  e  28  normal normal normal normal e  29 20 20 30 31  normal normal  1532  sensitivity speciﬁcity  abbreviations: ci ¼ conﬁdence interval; tvdt ¼ tumour volume doubling time; bi-rads¼ breast imaging reporting and data system; ap-mri ¼ abbreviated protocol magnetic resonance imaging.,NA,TRUE,TRUE
111,jing wang,geertruida h de bock,the netherlands,groningen umc,epidemiology,10.1016/j.breast.2020.12.003,candidate,na,no,2022,breast cancer screening in europe and china: strategy evaluation and optimization,10.33612/diss.195241200,gold,0960-9776,The Breast,Elsevier BV,01/02/2021,FALSE,NA,FALSE,NA,NA,TRUE,TRUE
111,jing wang,geertruida h de bock,the netherlands,groningen umc,epidemiology,10.3390/cancers13092133,supervisor,last,no,2022,breast cancer screening in europe and china: strategy evaluation and optimization,10.33612/diss.195241201,gold,2072-6694,Cancers,MDPI AG,28/04/2021,FALSE,NA,FALSE,NA,NA,TRUE,TRUE
111,jing wang,geertruida h de bock,the netherlands,groningen umc,epidemiology,10.1080/01635581.2020.1801778,supervisor,last,no,2022,breast cancer screening in europe and china: strategy evaluation and optimization,10.33612/diss.195241203,green,"0163-5581,1532-7914",Nutrition and Cancer,Informa UK Limited,10/08/2020,FALSE,NA,FALSE,NA,NA,TRUE,TRUE
111,jing wang,geertruida h de bock,the netherlands,groningen umc,epidemiology,10.3389/fpubh.2021.648278,supervisor,last,no,2022,breast cancer screening in europe and china: strategy evaluation and optimization,10.33612/diss.195241204,gold,2296-2565,Frontiers in Public Health,Frontiers Media SA,15/04/2021,FALSE,NA,FALSE,NA,NA,TRUE,TRUE
111,jing wang,geertruida h de bock,the netherlands,groningen umc,epidemiology,10.1158/1055-9965.EPI-21-0620,supervisor,last,no,2022,breast cancer screening in europe and china: strategy evaluation and optimization,10.33612/diss.195241205,green,"1055-9965,1538-7755",Cancer Epidemiology Biomarkers & Prevention,American Association for Cancer Research (AACR),06/09/2021,FALSE,NA,FALSE,NA,NA,TRUE,TRUE
111,jing wang,geertruida h de bock,the netherlands,groningen umc,epidemiology,10.3390/cancers13102335,supervisor,last,no,2022,breast cancer screening in europe and china: strategy evaluation and optimization,10.33612/diss.195241206,gold,2072-6694,Cancers,MDPI AG,12/05/2021,FALSE,NA,FALSE,NA,NA,TRUE,TRUE
111,jing wang,geertruida h de bock,the netherlands,groningen umc,epidemiology,10.1186/s12875-020-01350-3,supervisor,last,no,2022,breast cancer screening in europe and china: strategy evaluation and optimization,10.33612/diss.195241207,gold,1471-2296,BMC Family Practice,Springer Science and Business Media LLC,01/12/2020,FALSE,NA,FALSE,NA,NA,TRUE,TRUE
112,nadia sadok,paul m n werker,the netherlands,groningen umc,plastic surgery,10.1097/GOX.0000000000004002,candidate,na,no,2022,"breast reconstruction outcome: patient satisfaction, quality of life and complications",10.33612/diss.208407474,gold,2169-7574,Plastic and Reconstructive Surgery - Global Open,Ovid Technologies (Wolters Kluwer Health),01/12/2021,FALSE,NA,FALSE,NA,NA,TRUE,TRUE
112,nadia sadok,paul m n werker,the netherlands,groningen umc,plastic surgery,10.1016/j.heliyon.2022.e09381,candidate,na,no,2022,"breast reconstruction outcome: patient satisfaction, quality of life and complications",10.33612/diss.208407475,green,2405-8440,Heliyon,Elsevier BV,01/05/2022,NA,NA,NA,NA,NA,FALSE,TRUE
112,nadia sadok,paul m n werker,the netherlands,groningen umc,plastic surgery,10.1177/1457496919826711,candidate,na,no,2022,"breast reconstruction outcome: patient satisfaction, quality of life and complications",10.33612/diss.208407476,green,"1457-4969,1799-7267",Scandinavian Journal of Surgery,SAGE Publications,03/02/2019,FALSE,NA,FALSE,NA,NA,TRUE,TRUE
112,nadia sadok,paul m n werker,the netherlands,groningen umc,plastic surgery,10.1016/j.bjps.2022.01.021,candidate,na,no,2022,"breast reconstruction outcome: patient satisfaction, quality of life and complications",10.33612/diss.208407476,hybrid,1748-6815,"Journal of Plastic, Reconstructive & Aesthetic Surgery",Elsevier BV,01/01/2022,NA,NA,NA,NA,NA,FALSE,TRUE
112,nadia sadok,paul m n werker,the netherlands,groningen umc,plastic surgery,10.1016/j.jhsa.2018.07.002,supervisor,last,no,2022,"breast reconstruction outcome: patient satisfaction, quality of life and complications",10.33612/diss.208407476,green,0363-5023,The Journal of Hand Surgery,Elsevier BV,01/04/2019,FALSE,NA,FALSE,NA,NA,TRUE,TRUE
112,nadia sadok,paul m n werker,the netherlands,groningen umc,plastic surgery,10.1097/SAP.0000000000000846,supervisor,last,no,2022,"breast reconstruction outcome: patient satisfaction, quality of life and complications",10.33612/diss.208407477,green,0148-7043,Annals of Plastic Surgery,Ovid Technologies (Wolters Kluwer Health),01/02/2017,FALSE,NA,FALSE,NA,NA,TRUE,TRUE
112,nadia sadok,paul m n werker,the netherlands,groningen umc,plastic surgery,10.1177/1753193419863418,supervisor,last,no,2022,"breast reconstruction outcome: patient satisfaction, quality of life and complications",10.33612/diss.208407478,green,"1753-1934,2043-6289",Journal of Hand Surgery (European Volume),SAGE Publications,23/07/2019,FALSE,NA,FALSE,NA,NA,TRUE,TRUE
112,nadia sadok,paul m n werker,the netherlands,groningen umc,plastic surgery,10.1016/j.bjps.2018.04.007,supervisor,last,no,2022,"breast reconstruction outcome: patient satisfaction, quality of life and complications",10.33612/diss.208407479,green,1748-6815,"Journal of Plastic, Reconstructive & Aesthetic Surgery",Elsevier BV,01/08/2018,FALSE,NA,FALSE,NA,NA,TRUE,TRUE
112,nadia sadok,paul m n werker,the netherlands,groningen umc,plastic surgery,10.1136/bjsports-2016-096236,supervisor,last,no,2022,"breast reconstruction outcome: patient satisfaction, quality of life and complications",10.33612/diss.208407480,green,"0306-3674,1473-0480",British Journal of Sports Medicine,BMJ,22/09/2016,FALSE,NA,FALSE,NA,NA,TRUE,TRUE
112,nadia sadok,paul m n werker,the netherlands,groningen umc,plastic surgery,10.1177/17531934211050214,supervisor,last,no,2022,"breast reconstruction outcome: patient satisfaction, quality of life and complications",10.33612/diss.208407481,hybrid,"1753-1934,2043-6289",Journal of Hand Surgery (European Volume),SAGE Publications,07/10/2021,FALSE,NA,FALSE,NA,NA,TRUE,TRUE
112,nadia sadok,paul m n werker,the netherlands,groningen umc,plastic surgery,10.1177/1753193418808183,supervisor,last,no,2022,"breast reconstruction outcome: patient satisfaction, quality of life and complications",10.33612/diss.208407482,hybrid,"1753-1934,2043-6289",Journal of Hand Surgery (European Volume),SAGE Publications,30/10/2018,FALSE,NA,FALSE,NA,NA,TRUE,TRUE
113,meindina g haarman,rolf m f berger,the netherlands,groningen umc,pediatric cardiology,10.1016/j.jpeds.2020.05.051,candidate,na,no,2022,bridging the gaps in pediatric pulmonary arterial hypertension,10.33612/diss.194601063,green,0022-3476,The Journal of Pediatrics,Elsevier BV,01/10/2020,FALSE,NA,FALSE,NA,NA,TRUE,TRUE
113,meindina g haarman,rolf m f berger,the netherlands,groningen umc,pediatric cardiology,10.1183/13993003.01120-2020,candidate,na,no,2022,bridging the gaps in pediatric pulmonary arterial hypertension,10.33612/diss.194601064,green,"0903-1936,1399-3003",European Respiratory Journal,European Respiratory Society (ERS),27/08/2020,FALSE,NA,FALSE,NA,NA,TRUE,TRUE
113,meindina g haarman,rolf m f berger,the netherlands,groningen umc,pediatric cardiology,10.1016/j.amjcard.2017.05.005,supervisor,last,no,2022,bridging the gaps in pediatric pulmonary arterial hypertension,10.33612/diss.194601066,closed,0002-9149,The American Journal of Cardiology,Elsevier BV,01/08/2017,FALSE,NA,FALSE,NA,NA,TRUE,FALSE
113,meindina g haarman,rolf m f berger,the netherlands,groningen umc,pediatric cardiology,0.3389/fphys.2021.557514,supervisor,last,no,2022,bridging the gaps in pediatric pulmonary arterial hypertension,10.33612/diss.194601067,gold,1664-042X,Frontiers in Physiology,Frontiers Media SA,26/02/2021,NA,NA,NA,NA,NA,FALSE,TRUE
113,meindina g haarman,rolf m f berger,the netherlands,groningen umc,pediatric cardiology,10.1007/s00431-021-03931-5,supervisor,last,no,2022,bridging the gaps in pediatric pulmonary arterial hypertension,10.33612/diss.194601068,hybrid,"0340-6199,1432-1076",European Journal of Pediatrics,Springer Science and Business Media LLC,02/02/2021,FALSE,NA,FALSE,NA,NA,TRUE,TRUE
113,meindina g haarman,rolf m f berger,the netherlands,groningen umc,pediatric cardiology,10.1017/S1047951120000657,supervisor,last,no,2022,bridging the gaps in pediatric pulmonary arterial hypertension,10.33612/diss.194601069,green,"1047-9511,1467-1107",Cardiology in the Young,Cambridge University Press (CUP),01/06/2020,FALSE,NA,FALSE,NA,NA,TRUE,TRUE
113,meindina g haarman,rolf m f berger,the netherlands,groningen umc,pediatric cardiology,10.1136/heartjnl-2019-314972,supervisor,last,no,2022,bridging the gaps in pediatric pulmonary arterial hypertension,10.33612/diss.194601070,green,"1355-6037,1468-201X",Heart,BMJ,06/09/2019,FALSE,NA,FALSE,NA,NA,TRUE,TRUE
114,jone ansuategui echeita,michiel f reneman,the netherlands,groningen umc,vascular medicine,10.1080/09638288.2020.1752318,candidate,na,no,2022,central sensitization and physical functioning in patients with chronic low back pain,10.33612/diss.211422566,hybrid,"0963-8288,1464-5165",Disability and Rehabilitation,Informa UK Limited,20/04/2020,FALSE,NA,FALSE,NA,NA,TRUE,TRUE
114,jone ansuategui echeita,michiel f reneman,the netherlands,groningen umc,vascular medicine,10.1080/09638288.2021.1962991,candidate,na,no,2022,central sensitization and physical functioning in patients with chronic low back pain,10.33612/diss.211422567,hybrid,"0963-8288,1464-5165",Disability and Rehabilitation,Informa UK Limited,24/08/2021,FALSE,NA,FALSE,NA,NA,TRUE,TRUE
114,jone ansuategui echeita,michiel f reneman,the netherlands,groningen umc,vascular medicine,10.1016/j.msksp.2020.102200,candidate,na,no,2022,central sensitization and physical functioning in patients with chronic low back pain,10.33612/diss.211422568,hybrid,2468-7812,Musculoskeletal Science and Practice,Elsevier BV,01/10/2020,FALSE,NA,FALSE,NA,NA,TRUE,TRUE
114,jone ansuategui echeita,michiel f reneman,the netherlands,groningen umc,vascular medicine,10.1136/bmjopen-2019-031592,candidate,na,no,2022,central sensitization and physical functioning in patients with chronic low back pain,10.33612/diss.211422569,gold,"2044-6055,2044-6055",BMJ Open,BMJ,01/03/2020,FALSE,NA,FALSE,NA,NA,TRUE,TRUE
114,jone ansuategui echeita,michiel f reneman,the netherlands,groningen umc,vascular medicine,10.1007/s10926-020-09919-6,supervisor,last,no,2022,central sensitization and physical functioning in patients with chronic low back pain,10.33612/diss.211422570,hybrid,"1053-0487,1573-3688",Journal of Occupational Rehabilitation,Springer Science and Business Media LLC,16/08/2020,FALSE,NA,FALSE,NA,NA,TRUE,TRUE
114,jone ansuategui echeita,michiel f reneman,the netherlands,groningen umc,vascular medicine,10.1007/s10926-020-09921-y,supervisor,first,no,2022,central sensitization and physical functioning in patients with chronic low back pain,10.33612/diss.211422571,hybrid,"1053-0487,1573-3688",Journal of Occupational Rehabilitation,Springer Science and Business Media LLC,20/08/2020,FALSE,NA,FALSE,NA,NA,TRUE,TRUE
114,jone ansuategui echeita,michiel f reneman,the netherlands,groningen umc,vascular medicine,10.1016/j.msksp.2021.102350,supervisor,last,no,2022,central sensitization and physical functioning in patients with chronic low back pain,10.33612/diss.211422572,hybrid,2468-7812,Musculoskeletal Science and Practice,Elsevier BV,01/04/2021,FALSE,NA,FALSE,NA,NA,TRUE,TRUE
114,jone ansuategui echeita,michiel f reneman,the netherlands,groningen umc,vascular medicine,10.1016/j.physio.2020.12.001,supervisor,last,no,2022,central sensitization and physical functioning in patients with chronic low back pain,10.33612/diss.211422573,green,0031-9406,Physiotherapy,Elsevier BV,01/09/2021,FALSE,NA,FALSE,NA,NA,TRUE,TRUE
114,jone ansuategui echeita,michiel f reneman,the netherlands,groningen umc,vascular medicine,10.1007/s10926-020-09893-z,supervisor,last,no,2022,central sensitization and physical functioning in patients with chronic low back pain,10.33612/diss.211422574,hybrid,"1053-0487,1573-3688",Journal of Occupational Rehabilitation,Springer Science and Business Media LLC,06/05/2020,FALSE,NA,FALSE,NA,NA,TRUE,TRUE
114,jone ansuategui echeita,michiel f reneman,the netherlands,groningen umc,vascular medicine,10.1080/09638288.2018.1510549,supervisor,first,no,2022,central sensitization and physical functioning in patients with chronic low back pain,10.33612/diss.211422575,hybrid,"0963-8288,1464-5165",Disability and Rehabilitation,Informa UK Limited,18/12/2018,FALSE,NA,FALSE,NA,NA,TRUE,TRUE
114,jone ansuategui echeita,michiel f reneman,the netherlands,groningen umc,vascular medicine,10.21091/mppa.2019.1003,supervisor,last,no,2022,central sensitization and physical functioning in patients with chronic low back pain,10.33612/diss.211422576,closed,0885-1158,Medical Problems of Performing Artists,"Science and Medicine, Inc.",01/03/2019,FALSE,NA,FALSE,NA,NA,TRUE,FALSE
114,jone ansuategui echeita,michiel f reneman,the netherlands,groningen umc,vascular medicine,10.1111/papr.12876,supervisor,last,no,2022,central sensitization and physical functioning in patients with chronic low back pain,10.33612/diss.211422577,green,"1530-7085,1533-2500",Pain Practice,Wiley,04/03/2020,FALSE,NA,FALSE,NA,NA,TRUE,TRUE
114,jone ansuategui echeita,michiel f reneman,the netherlands,groningen umc,vascular medicine,10.1097/BRS.0000000000003174,supervisor,last,no,2022,central sensitization and physical functioning in patients with chronic low back pain,10.33612/diss.211422578,hybrid,"0362-2436,1528-1159",Spine,Ovid Technologies (Wolters Kluwer Health),15/12/2019,FALSE,NA,FALSE,NA,NA,TRUE,TRUE
115,bart koopman,harry groen,the netherlands,groningen umc,pathology,10.1002/onco.13580,candidate,na,no,2022,clinical decision-making strategies for rare somatic variants in cancer,10.33612/diss.213504207,hybrid,"1083-7159,1549-490X",The Oncologist,Wiley,10/11/2020,FALSE,NA,FALSE,NA,NA,TRUE,TRUE
115,bart koopman,harry groen,the netherlands,groningen umc,pathology,10.3390/cancers13143641,candidate,na,no,2022,clinical decision-making strategies for rare somatic variants in cancer,10.33612/diss.213504208,gold,2072-6694,Cancers,MDPI AG,20/07/2021,FALSE,NA,FALSE,NA,NA,TRUE,TRUE
115,bart koopman,harry groen,the netherlands,groningen umc,pathology,10.1200/PO.20.00008,candidate,na,no,2022,clinical decision-making strategies for rare somatic variants in cancer,10.33612/diss.213504209,green,2473-4284,JCO Precision Oncology,American Society of Clinical Oncology (ASCO),01/11/2020,TRUE,field-specific repository,FALSE,cases from within the hospital’s regional network are typically proﬁled in the iso-nen-15189:2012– accredited umcg molecular pathology laboratory.2324 somatic variants are annotated according to the human genome variant society recommendations for the  description of sequence variants.25-27 variants are classiﬁed as single nucleotide polymorphisms (snps) on the basis of the variant allele frequency in combination with a database search consulted for known snps (including dbsnp exac gnomad and the 1000 genomes browser).28-31 actionability of oncogenic variants is tiered according to the 2017 american college of medical genetics and genomics (acmg)/asco/college of american pathologists (cap) guidelines32 by consulting knowledge databases (cbioportal civic clinvar cosmic jax-ckb and oncokb) and by a systematic review of the literature.33-38 prior experience with similar cases within the mtb including potential response to therapy is included in this assessment.,NA,TRUE,TRUE
115,bart koopman,harry groen,the netherlands,groningen umc,pathology,10.3390/diagnostics12030668,candidate,na,no,2022,clinical decision-making strategies for rare somatic variants in cancer,10.33612/diss.213504210,gold,2075-4418,Diagnostics,MDPI AG,09/03/2022,FALSE,NA,FALSE,NA,NA,TRUE,TRUE
115,bart koopman,harry groen,the netherlands,groningen umc,pathology,10.1002/jso.24589,supervisor,last,no,2022,clinical decision-making strategies for rare somatic variants in cancer,10.33612/diss.213504211,closed,0022-4790,Journal of Surgical Oncology,Wiley,23/02/2017,FALSE,NA,FALSE,NA,NA,TRUE,FALSE
115,bart koopman,harry groen,the netherlands,groningen umc,pathology,10.1200/JCO.2017.77.5817,supervisor,last,no,2022,clinical decision-making strategies for rare somatic variants in cancer,10.33612/diss.213504212,green,"0732-183X,1527-7755",Journal of Clinical Oncology,American Society of Clinical Oncology (ASCO),10/08/2018,FALSE,NA,FALSE,NA,NA,TRUE,TRUE
115,bart koopman,harry groen,the netherlands,groningen umc,pathology,10.1038/s41416-019-0533-3,supervisor,first,no,2022,clinical decision-making strategies for rare somatic variants in cancer,10.33612/diss.213504213,hybrid,"0007-0920,1532-1827",British Journal of Cancer,Springer Science and Business Media LLC,24/07/2019,FALSE,NA,FALSE,NA,NA,TRUE,TRUE
