"","pair","country","institute","subfield","doi","owner","position_author_supervisor","concern_methods_tools_devlpmnt_or_review","thesis_year","thesis_title","thesis_link","oa_status_unpaywall","issn","journal","publisher","publication_date_unpaywall","is_open_data","open_data_category","is_open_code","open_data_statements","open_code_statements","downloaded","oa_status","numbat","referenceid","dup","category_numbat_true_false","is_open_data_manually_verified","category","open_data_ever","open_data_numbat_ever"
"406",131,"the netherlands","groningen umc","health sciences","10.1186/s12889-019-8002-8","candidate","na","no",2022,"health-economics of vaccines in Ethiopia: equity considerations and cost-effectiveness analysis","10.33612/diss.206070530","gold","1471-2458","BMC Public Health","Springer Science and Business Media LLC","1/12/19",FALSE,NA,FALSE,NA,NA,TRUE,TRUE,NA,NA,FALSE,NA,FALSE,2,1,0
"407",131,"the netherlands","groningen umc","health sciences","10.3390/ijerph17082696","candidate","na","no",2022,"health-economics of vaccines in Ethiopia: equity considerations and cost-effectiveness analysis","10.33612/diss.206070531","gold","1660-4601","International Journal of Environmental Research and Public Health","MDPI AG","14/04/2020",FALSE,NA,FALSE,NA,NA,TRUE,TRUE,NA,NA,FALSE,NA,FALSE,2,1,0
"408",131,"the netherlands","groningen umc","health sciences","10.1016/j.vaccine.2022.02.080","candidate","na","no",2022,"health-economics of vaccines in Ethiopia: equity considerations and cost-effectiveness analysis","10.33612/diss.206070532","closed","0264-410X","Vaccine","Elsevier BV","1/3/22",FALSE,NA,FALSE,NA,NA,TRUE,FALSE,NA,NA,FALSE,NA,FALSE,2,1,0
"409",132,"the netherlands","groningen umc","dietetics","10.1038/s41430-020-00848-4","candidate","na","no",2022,"hidden hunger in the hospital? recognition of malnutrition and malnutrition risk in complex hospital care","10.33612/diss.216397465","hybrid","0954-3007,1476-5640","European Journal of Clinical Nutrition","Springer Science and Business Media LLC","15/02/2021",FALSE,NA,FALSE,NA,NA,TRUE,TRUE,NA,NA,FALSE,NA,FALSE,2,0,0
"410",132,"the netherlands","groningen umc","dietetics","10.1016/j.nut.2020.110814","candidate","na","no",2022,"hidden hunger in the hospital? recognition of malnutrition and malnutrition risk in complex hospital care","10.33612/diss.216397466","green","0899-9007","Nutrition","Elsevier BV","1/9/20",FALSE,NA,FALSE,NA,NA,TRUE,TRUE,NA,NA,FALSE,NA,FALSE,2,0,0
"411",133,"the netherlands","groningen umc","pharmacolocgy","10.3390/pharmaceutics13050731","candidate","na","no",2022,"ileo-colonic drug delivery: coating the way to novel formulations","10.33612/diss.214243319","gold","1999-4923","Pharmaceutics","MDPI AG","15/05/2021",TRUE,"data availability statement",FALSE,"data availability statement: not applicable. conflicts of interest: potential conflict of interest: h.w.f. is one of the inventors of a patent (wo 2007/013794",NA,TRUE,TRUE,"no_open_data",81,FALSE,FALSE,FALSE,2,0,0
"412",133,"the netherlands","groningen umc","pharmacolocgy","10.3390/pharmaceutics13121985","candidate","na","no",2022,"ileo-colonic drug delivery: coating the way to novel formulations","10.33612/diss.214243320","gold","1999-4923","Pharmaceutics","MDPI AG","23/11/2021",FALSE,NA,FALSE,NA,NA,TRUE,TRUE,NA,NA,FALSE,NA,FALSE,2,0,0
"413",134,"the netherlands","groningen umc","pediatrics","10.1371/journal.pone.0211427","candidate","na","no",2022,"intestinal oxygenation, growth, and development of preterm infants","10.33612/diss.199935956","gold","1932-6203","PLOS ONE","Public Library of Science (PLoS)","31/01/2019",FALSE,NA,FALSE,NA,NA,TRUE,TRUE,NA,NA,FALSE,NA,FALSE,2,1,1
"414",134,"the netherlands","groningen umc","pediatrics","10.1038/s41390-021-01819-6","candidate","na","no",2022,"intestinal oxygenation, growth, and development of preterm infants","10.33612/diss.199935955","closed","0031-3998,1530-0447","Pediatric Research","Springer Science and Business Media LLC","1/11/21",FALSE,NA,FALSE,NA,NA,TRUE,FALSE,NA,NA,FALSE,NA,FALSE,2,1,1
"415",135,"the netherlands","groningen umc","ophthalmology","10.1186/s12864-021-07846-1","candidate","na","no",2022,"investigating the genetic complexity of glaucoma","10.33612/diss.216689872","gold","1471-2164","BMC Genomics","Springer Science and Business Media LLC","4/8/21",TRUE,"supplement",FALSE,"complete results of function classification and overrepresentation analysis are reported in supplementary data 1 and 2.;     the results of function and overrepresentation analysis are reported in supplementary data 1 and 2.;     the statistically significant 92 associated genes overlapping in cnvrs from the ags and glgs-ugli cohorts (supplementary data 1) were used to conduct a pathway analysis using the panther classification system.",NA,TRUE,TRUE,"no_open_data",83,FALSE,FALSE,FALSE,2,1,1
"416",135,"the netherlands","groningen umc","ophthalmology","10.3389/fgene.2021.781189","candidate","na","no",2022,"investigating the genetic complexity of glaucoma","10.33612/diss.216689873","gold","1664-8021","Frontiers in Genetics","Frontiers Media SA","16/12/2021",FALSE,NA,FALSE,NA,NA,TRUE,TRUE,NA,NA,FALSE,NA,FALSE,2,1,1
"417",136,"the netherlands","groningen umc","cardiology","10.1038/s41467-020-15553-w","candidate","na","no",2022,"lifestyle, heart rate and cardiovascular disease: novel insights from genomics and big data","10.33612/diss.215908343","gold","2041-1723","Nature Communications","Springer Science and Business Media LLC","21/04/2020",TRUE,"supplement",FALSE,"the gwas revealed 193 variants in 169 loci associated with one or more sedentary traits (fig. 2a supplementary data 1).;     the large majority 152 independent variants in 145 loci were associated with leisure television watching (supplementary data 1 supplementary fig.;     in addition we found 37 independent variants in 36 loci for leisure computer use (supplementary data 1 supplementary fig. 2) and four independent variants in four loci for spent driving (supplementary data 1 supplementary fig.;     interestingly 8 out of these 15 loci had opposing effects between television watching and computer use (supplementary data 1).;     the same was true for the shared locus between television watching and driving (supplementary data 1).;     genetic correlations with other traits can be found in supplementary data 2.;     of the 193 variants 21 genetic variants were in linkage disequilibrium (r2 > 0.8) with previously established variants for years of education and 46 variants with any trait surpassing p < 1 × 10−5 (supplementary data 3).;     we explored the potential biology of the 169 identiﬁed loci by prioritizing candidate causal genes in these loci (supplementary data 1): 185  unique genes were in proximity (the nearest gene and any additional gene within 10 kb supplementary data 1) of the lead variant 19 unique coding variants in ld with sedentary behaviour variants (supplementary data 4) 27 unique genes were selected based on multiple functional expression quantitative trait loci (eqtl) analyses (supplementary data 5) and 75 unique genes were prioritized based on depict analyses (supplementary data 6).;     pathway analysis was performed for all sedentary traits combined and for each trait separately (supplementary data 7).;     the tissue enrichment analyses by depict implicated the nervous system as the most important tissue with 22 of the 24 enriched tissues located within the nervous system (supplementary data 8).;     no pathways or tissues were highlighted for driving (supplementary data 7 8).;     instruments used for the two-sample univariable mr analyses between sedentary behaviours and cad can be found in supplementary data 9.;     the instruments for the main analyses (p < 1 × 10−8) had f-statistics ranging from 29 to 164 for television watching from 31 to 83 for computer use and from 35 to 46 for driving (supplementary data 10) suggesting low chance of weak instrument bias.;     please see supplementary  nature communications | (2020)11:1770 | https://doi.org/10.1038/s41467-020-15553-w | www.nature.com/naturecommunications   article  nature communications | https://doi.org/10.1038/s41467-020-15553-w  a  television watching - coronary artery disease  method  n snps  decreases cad risk  increases cad risk  or (95% ci)  p value −10  inverse variance weighted (fixed effects)  127  1.44 (1.28−1.62)  7.28 × 10  inverse variance weighted (random effects)  127  1.44 (1.25−1.66)  5.63 × 10  mr-egger  127  2.16 (1.12−4.16)  0.02  inverse variance weighted (excluding pleiotropic education snps) 113  1.44 (1.27−1.63)  1.93 × 10  inverse variance weighted (excluding pleiotropic snps)  93  1.50 (1.31−1.73)  1.26 × 10  mr−presso  127  1.44 (1.25−1.66)  1.85 × 10  mr−presso (outlier−corrected)  126  1.47 (1.28−1.68)  2.56 × 10  multivariable (adjusted for education)  126  1.42 (1.09−1.84)  8.70 × 10  weighted median  127  1.44 (1.20−1.72)  7.82 × 10  weighted mode  127  1.47 (0.90−2.41)  0.13  0.5  b  1.0  1.5  2.0  −07  −08  −8  −06  −07  −03  −05  2.5 3.0 3.5  computer use - coronary artery disease  method  n snps  decreases increases cad risk cad risk  or (95% ci)  p value  inverse variance weighted (fixed effects)  32  0.81 (0.64−1.02)  0.07  inverse variance weighted (random effects)  32  0.81 (0.60−1.09)  0.17  mr-egger  32  0.20 (0.02−2.36)  0.21  inverse variance weighted (excluding pleiotropic education snps)  28  0.89 (0.69−1.15)  0.37  inverse variance weighted (excluding pleiotropic snps)  27  0.89 (0.69−1.15)  0.38  mr−presso  32  0.81 (0.60−1.09)  0.18  mr−presso (outlier−corrected)  31  0.87 (0.67−1.14)  0.33  multivariable (adjusted for education)  32  1.17 (0.71−1.92)  0.53  weighted median  32  0.82 (0.58−1.14)  0.24  weighted mode  32  0.80 (0.43−1.49)  0.49  or (95% ci)  p value  0.5  c  1.0  1.5  2.0  2.5 3.0 3.5  driving - coronary artery disease  method  n snps  decreases increases cad risk cad risk  inverse variance weighted (fixed effects)  4  2.65 (1.35−5.19)  4.46 × 10−03  inverse variance weighted (random effects)  4  2.65 (1.35−5.19)  4.46 × 10−03  mr-egger  4  0.49 (0.002−129.32)  0.82  inverse variance weighted (excluding pleiotropic education snps)  3  2.87 (1.30−6.30)  8.86 × 10−03  inverse variance weighted (excluding pleiotropic snps)  2  1.99 (0.78−5.10)  0.15  mr−presso  4  2.65 (1.52−4.63)  0.04  na  na  4  3.31 (1.31−8.38)  0.01  4  2.10 (0.95−4.67)  0.07  4  2.07 (0.72−5.98)  0.27  mr−presso (outlier−corrected) multivariable (adjusted for education) weighted median weighted mode  na  0.5  tables 8–10 and supplementary data 11 for the results of the mr between educational years and sedentary behaviours and supplementary table 4 for the multivariable mr between sedentary behaviours educational years and cad.;     instruments used for the two-sample multivariable mr between sedentary behaviours and cad when corrected for education and when corrected for other cardiovascular risk factors can be found in supplementary data 12 13 respectively.;     we combined all loci of the sedentary phenotypes and again searched within a one megabase region at either side to obtain the highest associated locus in order to receive a set of independent genetic loci associated with sedentary behaviour in general (supplementary data 1).;     before multivariable mr analyses we explored the association between years of education and sedentary behaviours using the inverse-variance-weighted ﬁxedeffect method (supplementary data 11; supplementary tables 8–10).;     lowering the p value thresholds increases the chance of weak instrument bias and therefore instrument strength for all variants were assessed using the f-statistic (supplementary data 10).",NA,TRUE,TRUE,"no_open_data",86,FALSE,FALSE,FALSE,2,1,0
"418",136,"the netherlands","groningen umc","cardiology","10.1161/JAHA.117.008341","candidate","na","no",2022,"lifestyle, heart rate and cardiovascular disease: novel insights from genomics and big data","10.33612/diss.215908344","gold","2047-9980","Journal of the American Heart Association","Ovid Technologies (Wolters Kluwer Health)","17/04/2018",FALSE,NA,TRUE,NA,"further descriptions and the source code of the methods including an example are available at https://github.com/niekverw/e-ecg.",TRUE,TRUE,NA,NA,FALSE,NA,FALSE,2,1,0
"419",137,"the netherlands","groningen umc","Eederly care medicine","10.1097/MPG.0000000000002124","candidate","na","no",2022,"management of childhood functional constipation in primary care","10.33612/diss.210773137","hybrid","0277-2116,1536-4801","Journal of Pediatric Gastroenterology & Nutrition","Ovid Technologies (Wolters Kluwer Health)","1/12/18",FALSE,NA,FALSE,NA,NA,TRUE,TRUE,NA,NA,FALSE,NA,FALSE,1,1,0
"420",137,"the netherlands","groningen umc","Eederly care medicine","10.1016/j.jpeds.2019.09.048","candidate","na","no",2022,"management of childhood functional constipation in primary care","10.33612/diss.210773135","green","0022-3476","The Journal of Pediatrics","Elsevier BV","1/1/20",FALSE,NA,FALSE,NA,NA,TRUE,TRUE,NA,NA,FALSE,NA,FALSE,1,1,0
"421",137,"the netherlands","groningen umc","Eederly care medicine","10.1093/fampra/cmab147","candidate","na","no",2022,"management of childhood functional constipation in primary care","10.33612/diss.210773136","closed","1460-2229","Family Practice","Oxford University Press (OUP)","8/1/22",FALSE,NA,FALSE,NA,NA,TRUE,FALSE,NA,NA,FALSE,NA,FALSE,1,1,0
"422",138,"the netherlands","groningen umc","pharmaceutical technology","10.3390/nu11030507","candidate","na","no",2022,"metabolic-associated fatty liver disease: a major problem miniaturised","10.33612/diss.204505585","gold","2072-6643","Nutrients","MDPI AG","27/02/2019",FALSE,NA,FALSE,NA,NA,TRUE,TRUE,NA,NA,FALSE,NA,FALSE,2,1,0
"423",138,"the netherlands","groningen umc","pharmaceutical technology","10.3390/nu13124203","candidate","na","no",2022,"metabolic-associated fatty liver disease: a major problem miniaturised","10.33612/diss.204505586","gold","2072-6643","Nutrients","MDPI AG","24/11/2021",FALSE,NA,FALSE,NA,NA,TRUE,TRUE,NA,NA,FALSE,NA,FALSE,2,1,0
"424",139,"the netherlands","groningen umc","endocrinology","10.1371/journal.pone.0220659","candidate","na","no",2022,"metabolic associated fatty liver disease: prevalence and determinants","10.33612/diss.205036721","gold","1932-6203","PLOS ONE","Public Library of Science (PLoS)","6/8/19",TRUE,"supplement",FALSE,"(docx) s1 data.",NA,TRUE,TRUE,"open_data",90,FALSE,TRUE,TRUE,2,1,0
"425",139,"the netherlands","groningen umc","endocrinology","10.1111/liv.14116","candidate","na","no",2022,"metabolic associated fatty liver disease: prevalence and determinants","10.33612/diss.205036720","hybrid","1478-3223,1478-3231","Liver International","Wiley","10/6/19",FALSE,NA,FALSE,NA,NA,TRUE,TRUE,NA,NA,FALSE,NA,FALSE,2,1,0
"426",139,"the netherlands","groningen umc","endocrinology","10.3390/nu11030705","candidate","na","no",2022,"metabolic associated fatty liver disease: prevalence and determinants","10.33612/diss.205036718","gold","2072-6643","Nutrients","MDPI AG","26/03/2019",FALSE,NA,FALSE,NA,NA,TRUE,TRUE,NA,NA,FALSE,NA,FALSE,2,1,0
"427",139,"the netherlands","groningen umc","endocrinology","10.3390/jcm8122157","candidate","na","no",2022,"metabolic associated fatty liver disease: prevalence and determinants","10.33612/diss.205036719","gold","2077-0383","Journal of Clinical Medicine","MDPI AG","6/12/19",FALSE,NA,FALSE,NA,NA,TRUE,TRUE,NA,NA,FALSE,NA,FALSE,2,1,0
"428",139,"the netherlands","groningen umc","endocrinology","10.1016/j.atherosclerosis.2018.07.028","candidate","na","no",2022,"metabolic associated fatty liver disease: prevalence and determinants","10.33612/diss.205036722","closed","0021-9150","Atherosclerosis","Elsevier BV","1/10/18",FALSE,NA,FALSE,NA,NA,TRUE,FALSE,NA,NA,FALSE,NA,FALSE,2,1,0
"429",140,"the netherlands","groningen umc","pathology","10.1152/ajplung.00252.2021","candidate","na","no",2022,"micrornas in asthma and copd; from biomarkers to regulators of disease pathogenesis","10.33612/diss.217094831","green","1040-0605,1522-1504","American Journal of Physiology-Lung Cellular and Molecular Physiology","American Physiological Society","20/10/2021",FALSE,NA,FALSE,NA,NA,TRUE,TRUE,NA,NA,FALSE,NA,FALSE,2,1,0
"430",140,"the netherlands","groningen umc","pathology","10.1183/13993003.01294-2021","candidate","na","no",2022,"micrornas in asthma and copd; from biomarkers to regulators of disease pathogenesis","10.33612/diss.217094830","closed","0903-1936,1399-3003","European Respiratory Journal","European Respiratory Society (ERS)","26/08/2021",FALSE,NA,FALSE,NA,NA,TRUE,FALSE,NA,NA,FALSE,NA,FALSE,2,1,0
