pair,phd_candidate,supervisor,country,institute,subfield,doi,owner,position_author_supervisor,concern_methods_tools_devlpmnt_or_review,thesis_year,thesis_title,thesis_link
120,andreas kunzendorf,gerrit j poelarends,the netherlands,groningen,pharmaceutical biology,10.1021/acscatal.0c00039,supervisor,last,no,2022,designing biocatalysts for non-natural carboligations,10.33612/diss.206450327
120,andreas kunzendorf,gerrit j poelarends,the netherlands,groningen,pharmaceutical biology,10.1002/chem.201804151,supervisor,last,no,2022,designing biocatalysts for non-natural carboligations,10.33612/diss.206450328
121,tammo viering,pieter j hoekstra,the netherlands,groningen,adolescent psychiatry,10.1007/s00787-021-01809-3,candidate,na,no,2022,deviations in neural activity and network integration underpinning the co-occurrence of emotion dysregulation and attention-deficit/hyperactivity disorder: Analyses of fMRI task activations and functional brain network topology,10.33612/diss.215191995
121,tammo viering,pieter j hoekstra,the netherlands,groningen,adolescent psychiatry,10.1038/s41598-021-94426-8,candidate,na,no,2022,deviations in neural activity and network integration underpinning the co-occurrence of emotion dysregulation and attention-deficit/hyperactivity disorder: Analyses of fMRI task activations and functional brain network topology,10.33612/diss.215191996
121,tammo viering,pieter j hoekstra,the netherlands,groningen,adolescent psychiatry,10.1016/j.neuroimage.2021.118729,candidate,na,no,2022,deviations in neural activity and network integration underpinning the co-occurrence of emotion dysregulation and attention-deficit/hyperactivity disorder: Analyses of fMRI task activations and functional brain network topology,10.33612/diss.215191997
121,tammo viering,pieter j hoekstra,the netherlands,groningen,adolescent psychiatry,10.1038/s41386-020-0608-0,supervisor,last,no,2022,deviations in neural activity and network integration underpinning the co-occurrence of emotion dysregulation and attention-deficit/hyperactivity disorder: Analyses of fMRI task activations and functional brain network topology,10.33612/diss.215191998
121,tammo viering,pieter j hoekstra,the netherlands,groningen,adolescent psychiatry,10.1016/j.cortex.2020.01.006,supervisor,last,no,2022,deviations in neural activity and network integration underpinning the co-occurrence of emotion dysregulation and attention-deficit/hyperactivity disorder: Analyses of fMRI task activations and functional brain network topology,10.33612/diss.215191999
121,tammo viering,pieter j hoekstra,the netherlands,groningen,adolescent psychiatry,10.1007/s00429-017-1424-0,supervisor,last,no,2022,deviations in neural activity and network integration underpinning the co-occurrence of emotion dysregulation and attention-deficit/hyperactivity disorder: Analyses of fMRI task activations and functional brain network topology,10.33612/diss.215192000
121,tammo viering,pieter j hoekstra,the netherlands,groningen,adolescent psychiatry,10.1089/cap.2019.0147,supervisor,last,no,2022,deviations in neural activity and network integration underpinning the co-occurrence of emotion dysregulation and attention-deficit/hyperactivity disorder: Analyses of fMRI task activations and functional brain network topology,10.33612/diss.215192001
121,tammo viering,pieter j hoekstra,the netherlands,groningen,adolescent psychiatry,10.1007/s12402-018-0267-8,supervisor,last,no,2022,deviations in neural activity and network integration underpinning the co-occurrence of emotion dysregulation and attention-deficit/hyperactivity disorder: Analyses of fMRI task activations and functional brain network topology,10.33612/diss.215192002
121,tammo viering,pieter j hoekstra,the netherlands,groningen,adolescent psychiatry,10.1089/cap.2017.0123,supervisor,last,no,2022,deviations in neural activity and network integration underpinning the co-occurrence of emotion dysregulation and attention-deficit/hyperactivity disorder: Analyses of fMRI task activations and functional brain network topology,10.33612/diss.215192003
121,tammo viering,pieter j hoekstra,the netherlands,groningen,adolescent psychiatry,10.1176/appi.ajp.2019.18111296,supervisor,last,no,2022,deviations in neural activity and network integration underpinning the co-occurrence of emotion dysregulation and attention-deficit/hyperactivity disorder: Analyses of fMRI task activations and functional brain network topology,10.33612/diss.215192004
122,filipe m montes de jesus,andor w j m glaudemans,the netherlands,groningen,nuclear medicine,10.2967/jnumed.119.239624,candidate,na,no,2022,diagnostic avenues in (post-transplant) lymphoproliferative disorders,10.33612/diss.195399645
122,filipe m montes de jesus,andor w j m glaudemans,the netherlands,groningen,nuclear medicine,10.1007/s00259-019-04481-7,candidate,na,no,2022,diagnostic avenues in (post-transplant) lymphoproliferative disorders,10.33612/diss.195399646
122,filipe m montes de jesus,andor w j m glaudemans,the netherlands,groningen,nuclear medicine,10.1186/s13550-019-0511-z,supervisor,last,no,2022,diagnostic avenues in (post-transplant) lymphoproliferative disorders,10.33612/diss.195399647
122,filipe m montes de jesus,andor w j m glaudemans,the netherlands,groningen,nuclear medicine,10.1007/s00259-018-4192-z,supervisor,last,no,2022,diagnostic avenues in (post-transplant) lymphoproliferative disorders,10.33612/diss.195399648
122,filipe m montes de jesus,andor w j m glaudemans,the netherlands,groningen,nuclear medicine,10.1007/s00259-019-4262-x,supervisor,first,no,2022,diagnostic avenues in (post-transplant) lymphoproliferative disorders,10.33612/diss.195399649
122,filipe m montes de jesus,andor w j m glaudemans,the netherlands,groningen,nuclear medicine,10.1097/RLU.0000000000001496,supervisor,last,no,2022,diagnostic avenues in (post-transplant) lymphoproliferative disorders,10.33612/diss.195399650
122,filipe m montes de jesus,andor w j m glaudemans,the netherlands,groningen,nuclear medicine,10.1007/s00259-020-04707-z,supervisor,last,no,2022,diagnostic avenues in (post-transplant) lymphoproliferative disorders,10.33612/diss.195399651
122,filipe m montes de jesus,andor w j m glaudemans,the netherlands,groningen,nuclear medicine,10.3390/diagnostics11122227,supervisor,last,no,2022,diagnostic avenues in (post-transplant) lymphoproliferative disorders,10.33612/diss.195399652
123,pengfei xu,andre aleman,the netherlands,groningen,neuroscience,10.1016/j.schres.2019.01.023,candidate,na,no,2022,dysfunction of the motivational brain: evidence from anxiety and schizophrenia,10.33612/diss.219070985
123,pengfei xu,andre aleman,the netherlands,groningen,neuroscience,10.1016/j.neuroimage.2020.116957,candidate,na,no,2022,dysfunction of the motivational brain: evidence from anxiety and schizophrenia,10.33612/diss.219070986
123,pengfei xu,andre aleman,the netherlands,groningen,neuroscience,10.1016/j.pnpbp.2017.05.020,supervisor,last,no,2022,dysfunction of the motivational brain: evidence from anxiety and schizophrenia,10.33612/diss.219070987
123,pengfei xu,andre aleman,the netherlands,groningen,neuroscience,10.1016/j.schres.2016.09.018,supervisor,last,no,2022,dysfunction of the motivational brain: evidence from anxiety and schizophrenia,10.33612/diss.219070988
123,pengfei xu,andre aleman,the netherlands,groningen,neuroscience,10.1016/j.nicl.2018.09.009,supervisor,last,no,2022,dysfunction of the motivational brain: evidence from anxiety and schizophrenia,10.33612/diss.219070989
123,pengfei xu,andre aleman,the netherlands,groningen,neuroscience,10.1016/j.jpsychires.2018.08.018,supervisor,last,no,2022,dysfunction of the motivational brain: evidence from anxiety and schizophrenia,10.33612/diss.219070990
123,pengfei xu,andre aleman,the netherlands,groningen,neuroscience,10.1093/schbul/sby108,supervisor,last,no,2022,dysfunction of the motivational brain: evidence from anxiety and schizophrenia,10.33612/diss.219070991
123,pengfei xu,andre aleman,the netherlands,groningen,neuroscience,10.3389/fnagi.2018.00106,supervisor,last,no,2022,dysfunction of the motivational brain: evidence from anxiety and schizophrenia,10.33612/diss.219070992
123,Pengfei Xu,andre aleman,the netherlands,groningen,neuroscience,10.1016/j.schres.2018.06.051,supervisor,last,no,2022,dysfunction of the motivational brain: evidence from anxiety and schizophrenia,10.33612/diss.219070993
124,rikstje wiersma,eva corpeleijn,the netherlands,groningen,epidemiology,10.1186/s12889-019-7926-3,candidate,na,no,2022,early childhood physical activity behaviour and the development of overweight,10.33612/diss.219379602
124,rikstje wiersma,eva corpeleijn,the netherlands,groningen,epidemiology,10.3390/ijerph17249526,candidate,na,no,2022,early childhood physical activity behaviour and the development of overweight,10.33612/diss.219379603
124,rikstje wiersma,eva corpeleijn,the netherlands,groningen,epidemiology,10.1186/s12966-021-01141-8,supervisor,last,no,2022,early childhood physical activity behaviour and the development of overweight,10.33612/diss.219379604
124,rikstje wiersma,eva corpeleijn,the netherlands,groningen,epidemiology,10.3390/nu13062046,supervisor,last,no,2022,early childhood physical activity behaviour and the development of overweight,10.33612/diss.219379605
124,rikstje wiersma,eva corpeleijn,the netherlands,groningen,epidemiology,10.2337/dc20-2709,supervisor,last,no,2022,early childhood physical activity behaviour and the development of overweight,10.33612/diss.219379606
124,rikstje wiersma,eva corpeleijn,the netherlands,groningen,epidemiology,10.1017/S204017442000118X,supervisor,last,no,2022,early childhood physical activity behaviour and the development of overweight,10.33612/diss.219379607
124,rikstje wiersma,eva corpeleijn,the netherlands,groningen,epidemiology,10.1007/s10995-020-03063-6,supervisor,last,no,2022,early childhood physical activity behaviour and the development of overweight,10.33612/diss.219379608
124,rikstje wiersma,eva corpeleijn,the netherlands,groningen,epidemiology,10.3390/ijerph17072366,supervisor,last,no,2022,early childhood physical activity behaviour and the development of overweight,10.33612/diss.219379609
124,rikstje wiersma,eva corpeleijn,the netherlands,groningen,epidemiology,10.1016/j.jshs.2020.02.010,supervisor,last,no,2022,early childhood physical activity behaviour and the development of overweight,10.33612/diss.219379610
125,joost c beusekamp,peter van der meer,the netherlands,groningen,cardiology,10.1002/ejhf.1640,candidate,na,no,2022,electrolyte disturbances in heart failure: focus on sodium and potassium,10.33612/diss.196047233
125,joost c beusekamp,peter van der meer,the netherlands,groningen,cardiology,10.1016/j.jchf.2019.07.010,candidate,na,no,2022,electrolyte disturbances in heart failure: focus on sodium and potassium,10.33612/diss.196047234
125,joost c beusekamp,peter van der meer,the netherlands,groningen,cardiology,10.1002/ejhf.1079,candidate,na,no,2022,electrolyte disturbances in heart failure: focus on sodium and potassium,10.33612/diss.196047235
125,joost c beusekamp,peter van der meer,the netherlands,groningen,cardiology,10.1002/ejhf.2197,candidate,na,no,2022,electrolyte disturbances in heart failure: focus on sodium and potassium,10.33612/diss.196047236
125,joost c beusekamp,peter van der meer,the netherlands,groningen,cardiology,10.1172/JCI140615,supervisor,last,no,2022,electrolyte disturbances in heart failure: focus on sodium and potassium,10.33612/diss.196047237
125,joost c beusekamp,peter van der meer,the netherlands,groningen,cardiology,10.1002/ejhf.1753,supervisor,last,no,2022,electrolyte disturbances in heart failure: focus on sodium and potassium,10.33612/diss.196047238
125,joost c beusekamp,peter van der meer,the netherlands,groningen,cardiology,10.3390/ijms222111906,supervisor,last,no,2022,electrolyte disturbances in heart failure: focus on sodium and potassium,10.33612/diss.196047239
125,joost c beusekamp,peter van der meer,the netherlands,groningen,cardiology,10.1038/s41467-021-25439-0,supervisor,last,no,2022,electrolyte disturbances in heart failure: focus on sodium and potassium,10.33612/diss.196047240
125,joost c beusekamp,peter van der meer,the netherlands,groningen,cardiology,10.1002/ejhf.1482,supervisor,last,no,2022,electrolyte disturbances in heart failure: focus on sodium and potassium,10.33612/diss.196047241
125,joost c beusekamp,peter van der meer,the netherlands,groningen,cardiology,10.1002/ejhf.1154,supervisor,last,no,2022,electrolyte disturbances in heart failure: focus on sodium and potassium,10.33612/diss.196047242
125,joost c beusekamp,peter van der meer,the netherlands,groningen,cardiology,10.1002/ejhf.1644,supervisor,last,no,2022,electrolyte disturbances in heart failure: focus on sodium and potassium,10.33612/diss.196047243
126,nilay peker,john w a rossen,the netherlands,groningen,medical microbiology,10.3390/microorganisms6010006,candidate,na,no,2022,"exploring next-generation sequencing in clinical microbiology: identification, characterization and typing of pathogens",10.33612/diss.218469374
126,nilay peker,john w a rossen,the netherlands,groningen,medical microbiology,10.3389/fmicb.2019.00620,candidate,na,no,2022,"exploring next-generation sequencing in clinical microbiology: identification, characterization and typing of pathogens",10.33612/diss.218469375
